family,organism,fasta_path,uniprot_accession,reference_gene_symbol,gene_id,gene_symbol,gene_name,transcript_id,transcript_name,seqid,strand,exon_number,exon_start,exon_end,exon_length
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,7,1295736,1295938,203
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,8,1296015,1296109,95
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,9,1296211,1296280,70
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,10,1296425,1296633,209
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,11,1297822,1297933,112
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,12,1298013,1298113,101
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,13,1298370,1298421,52
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,14,1298567,1298679,113
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,15,1299345,1299356,12
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,16,1299831,1299905,75
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,17,1299973,1300068,96
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,18,1300158,1300202,45
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,19,1300509,1300692,184
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,20,1301988,1302046,59
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,21,1302922,1302975,54
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,22,1303162,1303281,120
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,23,1304086,1304143,58
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-NM_030649.3,NM_030649.3,NC_000001.11,-,24,1307769,1307930,162
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,1,1292391,1293708,1318
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,2,1293823,1293933,111
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,3,1294090,1294199,110
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,4,1294402,1294628,227
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,5,1294718,1294816,99
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,6,1295447,1295554,108
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,7,1295736,1295938,203
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,8,1296015,1296109,95
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,9,1296211,1296280,70
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,10,1296425,1296633,209
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,11,1297822,1297933,112
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,12,1298013,1298113,101
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,13,1298370,1298421,52
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,14,1298567,1298679,113
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,15,1299345,1299356,12
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,16,1299831,1299905,75
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,17,1300158,1300202,45
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,18,1300509,1300692,184
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,19,1301988,1302046,59
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,20,1302922,1302975,54
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,21,1303132,1303281,150
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,22,1304086,1304143,58
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540608.3,XM_011540608.3,NC_000001.11,-,23,1307769,1307930,162
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,1,1292391,1293708,1318
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,2,1293823,1293933,111
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,3,1294090,1294199,110
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,4,1294402,1294628,227
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,5,1295447,1295554,108
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,6,1295736,1295938,203
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,7,1296015,1296109,95
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,8,1296211,1296280,70
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,9,1296425,1296633,209
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,10,1297822,1297933,112
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,11,1298013,1298113,101
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,12,1298370,1298421,52
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,13,1298567,1298679,113
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,14,1299345,1299356,12
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,15,1299831,1299905,75
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,16,1299973,1300068,96
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,17,1300158,1300202,45
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,18,1300509,1300692,184
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,19,1301988,1302046,59
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,20,1302922,1302975,54
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,21,1303132,1303281,150
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,22,1304086,1304143,58
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540609.3,XM_011540609.3,NC_000001.11,-,23,1307769,1307930,162
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,1,1292391,1293708,1318
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,2,1293823,1293933,111
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,3,1294090,1294199,110
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,4,1294402,1294628,227
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,5,1294718,1294816,99
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,6,1295447,1295554,108
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,7,1295736,1295938,203
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,8,1296015,1296109,95
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,9,1296211,1296280,70
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,10,1296425,1296633,209
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,11,1297822,1297933,112
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,12,1298013,1298113,101
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,13,1298370,1298421,52
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,14,1298567,1298679,113
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,15,1299345,1299356,12
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,16,1299831,1299905,75
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,17,1299973,1300068,96
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,18,1300158,1300202,45
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,19,1300509,1300692,184
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,20,1301988,1302046,59
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,21,1302922,1302975,54
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,22,1303132,1303281,150
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,23,1304086,1304143,58
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_011540606.3,XM_011540606.3,NC_000001.11,-,24,1307769,1307930,162
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_024452993.2,XM_024452993.2,NC_000001.11,-,1,1292391,1293708,1318
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_024452993.2,XM_024452993.2,NC_000001.11,-,2,1293823,1293933,111
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_024452993.2,XM_024452993.2,NC_000001.11,-,3,1294090,1294199,110
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_024452993.2,XM_024452993.2,NC_000001.11,-,4,1294402,1294628,227
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_024452993.2,XM_024452993.2,NC_000001.11,-,5,1294718,1294816,99
connexin,Homo sapiens,project/data/references/connexins/Homo_sapiens/GJD3__Q8N144.fasta,Q8N144,GJD3,gene-ACAP3,ACAP3,ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 3,rna-XM_024452993.2,XM_024452993.2,NC_000001.11,-,6,1295447,1295554,108
